Time,VDUs
0.0,1
32.0,1
64.0,1
97.0,1
129.0,2
162.0,2
194.0,2
226.0,2
259.0,2
291.0,2
323.0,2
356.0,2
388.0,4
421.0,4
453.0,4
486.0,4
518.0,5
551.0,5
583.0,5
616.0,5
649.0,8
682.0,9
714.0,9
747.0,9
780.0,11
813.0,11
846.0,11
878.0,11
911.0,9
943.0,8
976.0,8
1008.0,8
1041.0,7
1073.0,4
1105.0,2
1138.0,2
1170.0,2
1202.0,1
