Time,VDUs
0.0,1
32.0,1
65.0,1
97.0,1
130.0,2
162.0,3
194.0,3
227.0,3
259.0,4
292.0,4
324.0,4
357.0,4
389.0,4
422.0,4
454.0,4
487.0,4
520.0,5
552.0,5
585.0,5
618.0,6
651.0,8
684.0,10
717.0,10
751.0,11
784.0,12
817.0,12
850.0,12
883.0,12
916.0,12
949.0,10
981.0,11
1014.0,10
1047.0,8
1079.0,8
1112.0,5
1144.0,4
1177.0,4
1209.0,4
1241.0,1
