Time,VDUs
0.0,1
33.0,1
65.0,1
97.0,1
129.0,1
161.0,1
194.0,1
226.0,1
258.0,2
291.0,2
323.0,2
355.0,3
388.0,3
420.0,3
452.0,3
485.0,3
517.0,4
550.0,4
582.0,4
614.0,5
647.0,5
679.0,5
712.0,5
744.0,6
777.0,6
809.0,6
842.0,6
875.0,7
907.0,7
940.0,7
972.0,7
1005.0,7
1038.0,8
1070.0,8
1103.0,8
1136.0,8
1168.0,9
1201.0,9
1234.0,9
1267.0,9
1299.0,9
1332.0,9
1365.0,8
1398.0,8
1430.0,8
1462.0,7
1495.0,5
1527.0,5
1559.0,5
1591.0,4
1624.0,1
