Time VDUs
18:25:02 1
18:25:34 1
18:26:06 2
18:26:39 2
18:27:11 2
18:27:43 2
18:28:16 3
18:28:48 3
18:29:20 4
18:29:53 4
18:30:25 5
18:30:58 5
18:31:30 7
18:32:03 7
18:32:35 6
18:33:08 6
18:33:41 8
18:34:14 8
18:34:47 5
18:35:19 4
18:35:52 2
18:36:24 1
18:36:56 1
18:37:28 1
18:38:00 1
