Time,VDUs
0.0,1
32.0,1
64.0,1
96.0,1
129.0,2
161.0,2
193.0,3
225.0,3
258.0,4
290.0,4
323.0,5
355.0,5
388.0,7
421.0,7
454.0,9
486.0,9
520.0,10
553.0,11
586.0,11
619.0,11
652.0,11
685.0,11
718.0,11
751.0,11
784.0,11
816.0,11
849.0,11
881.0,10
914.0,9
947.0,8
980.0,7
1012.0,6
1045.0,6
1077.0,5
1109.0,5
1142.0,3
1174.0,3
1206.0,2
