Time VDUs
15:38:48 1
15:39:20 1
15:39:52 1
15:40:24 1
15:40:57 2
15:41:29 2
15:42:01 3
15:42:33 3
15:43:06 4
15:43:38 4
15:44:11 5
15:44:43 5
15:45:16 7
15:45:49 7
15:46:22 9
15:46:54 9
15:47:28 10
15:48:01 11
15:48:34 11
15:49:07 11
15:49:40 11
15:50:13 11
15:50:46 11
15:51:19 11
15:51:52 11
15:52:24 11
15:52:57 11
15:53:29 10
15:54:02 9
15:54:35 8
15:55:08 7
15:55:40 6
15:56:13 6
15:56:45 5
15:57:17 5
15:57:50 3
15:58:22 3
15:58:54 2
