Time,VDUs
0.0,1
32.0,1
64.0,1
97.0,1
129.0,2
161.0,2
194.0,2
226.0,2
258.0,3
291.0,3
323.0,3
356.0,3
388.0,5
421.0,5
453.0,5
486.0,5
518.0,6
551.0,6
583.0,6
616.0,6
649.0,8
682.0,8
715.0,8
748.0,9
780.0,11
813.0,12
846.0,12
879.0,12
912.0,12
944.0,12
977.0,12
1009.0,9
1042.0,6
1074.0,4
1106.0,4
1139.0,1
