Time,VDUs
0.0,1
33.0,1
65.0,1
97.0,1
130.0,2
162.0,2
195.0,2
227.0,2
260.0,3
293.0,3
325.0,3
358.0,3
390.0,4
423.0,4
455.0,4
488.0,4
520.0,6
553.0,6
586.0,6
618.0,7
652.0,9
684.0,12
718.0,12
751.0,12
785.0,12
817.0,12
850.0,12
883.0,11
916.0,10
948.0,10
981.0,10
1014.0,8
1047.0,6
1079.0,6
1112.0,6
1144.0,4
1176.0,4
1209.0,4
1241.0,4
1274.0,2
1306.0,1
