Time,VDUs
0.0,1
32.0,1
65.0,1
97.0,1
129.0,1
161.0,1
194.0,1
226.0,1
258.0,1
291.0,1
323.0,1
355.0,1
388.0,2
420.0,2
453.0,2
485.0,2
518.0,3
550.0,3
582.0,3
615.0,4
647.0,4
680.0,4
712.0,4
745.0,5
777.0,5
809.0,5
841.0,5
874.0,6
906.0,6
938.0,6
970.0,6
1003.0,7
1035.0,7
1067.0,7
1099.0,7
1132.0,4
1164.0,1
